employee_id,first_name,last_name,gender,age,department_id,job_title,employment_type,experience_years,joining_date,salary,bonus,manager_id,location,country,performance,training_hours,manager_rating,project_count,certification_count,status,readiness_score,leadership_score,technical_score,business_score,skill_gap_score,promotion_probability,attrition_probability,engagement_score,promotion_target,attrition_target,learning_priority
EMP01523,Nina,Snow,Non-Binary,36,D002,Theme park manager,Full-Time,16.6,2022-02-21,129498.18,25804.29,EMP01513,East Michealmouth,France,2.1,40,2.1,11,0,Exited,54.37,62.98,66.39,66.03,49.03,58.67,89.31,1.9,0,1,Medium
EMP01524,Nicholas,Garcia,Female,39,D001,Economist,Contract,17.0,2017-07-11,102144.26,12171.66,EMP01514,Jamesbury,Reunion,3.3,108,3.8,8,4,Active,84.6,92.55,79.74,42.12,15.76,88.58,25.94,3.7,1,0,Medium
EMP01525,Dana,Gibbs,Female,35,D020,Wellsite geologist,Full-Time,13.3,2019-11-29,117353.25,1242.99,EMP01515,South Kristinamouth,Greece,3.5,63,2.9,9,4,Exited,73.73,67.59,88.35,61.25,33.75,70.66,96.19,1.6,0,1,High
EMP01526,Christopher,Roberts,Male,28,D011,Graphic designer,Full-Time,7.6,2026-07-08,90294.62,5066.04,EMP01516,Florestown,Saint Lucia,3.8,32,3.0,1,4,Active,62.47,45.07,51.91,55.05,31.39,53.77,15.92,3.2,0,0,High
EMP01527,Jennifer,Jackson,Male,29,D008,"Surveyor, quantity",Full-Time,3.3,2025-07-19,40249.48,2077.92,EMP01517,South Janestad,Mongolia,3.2,26,4.2,14,1,Active,40.7,67.57,77.7,65.82,56.25,54.13,18.55,3.6,0,0,Medium
EMP01528,Joshua,Hodges,Non-Binary,28,D009,Phytotherapist,Full-Time,8.8,2020-05-15,71112.53,1109.65,EMP01518,New Melissatown,Malaysia,3.9,36,4.2,3,4,Exited,62.14,72.52,68.71,100.0,30.71,67.33,91.99,2.3,0,1,High
EMP01529,Edward,Tran,Male,39,D014,Land,Full-Time,17.6,2021-04-26,142923.95,19932.15,EMP01519,Jacksonbury,Gambia,3.7,89,3.9,9,4,Active,92.3,75.8,59.63,51.9,8.52,84.05,28.32,4.0,1,0,Medium
EMP01530,Nicholas,Farrell,Prefer not to say,41,D003,"Designer, television/film set",Full-Time,15.4,2019-12-03,114346.41,1278.81,EMP01520,Stephaniechester,Philippines,2.6,8,2.4,2,3,Exited,64.2,55.6,60.85,81.48,39.11,59.9,76.83,1.7,0,1,Medium
EMP01531,David,Moore,Female,32,D009,"Engineer, manufacturing systems",Contract,13.0,2016-12-22,132503.15,6836.03,EMP01521,West Jessicaview,Palau,2.6,6,3.5,3,0,Exited,56.17,70.05,85.56,79.12,56.62,63.11,79.13,2.0,0,1,Medium
EMP01532,Robert,Galloway,Non-Binary,41,D004,Occupational psychologist,Full-Time,19.2,2018-01-05,103619.06,2662.24,EMP01522,Lake Joyfort,Maldives,3.2,44,3.8,5,0,Active,77.64,93.77,62.25,98.55,20.17,85.71,36.06,3.9,1,0,Medium
EMP01533,Lauren,Johnson,Female,23,D005,Research scientist (maths),Full-Time,7.3,2025-10-01,142462.23,2492.11,EMP01523,New Ericberg,Swaziland,2.4,56,1.8,7,4,Exited,38.35,29.26,29.41,46.82,53.82,33.8,83.55,3.0,0,1,High
EMP01534,William,Steele,Female,28,D004,Forest/woodland manager,Full-Time,7.2,2024-03-02,57081.72,2085.53,EMP01524,North Briana,Qatar,3.6,15,4.0,12,4,Active,50.66,70.65,81.19,67.95,49.14,60.66,28.65,3.4,0,0,Medium
EMP01535,Vicki,Sanchez,Male,30,D015,Television/film/video producer,Full-Time,9.9,2018-01-28,90560.51,3305.12,EMP01525,Christopherborough,Niue,3.3,24,3.3,10,3,Exited,54.55,59.95,69.84,73.18,48.96,57.25,83.01,2.0,0,1,High
EMP01536,Mike,Copeland,Prefer not to say,34,D005,"Surveyor, rural practice",Full-Time,10.9,2025-04-19,86673.69,10937.68,EMP01526,North Harrystad,Ukraine,2.4,70,2.5,13,1,Active,61.97,59.56,85.2,73.09,33.92,60.77,22.7,4.5,0,0,Low
EMP01537,Brandon,Richardson,Female,28,D016,Warehouse manager,Full-Time,4.5,2023-04-20,64411.24,1880.69,EMP01527,North Kristaland,Ethiopia,2.5,7,3.5,2,4,Active,40.8,61.78,40.54,74.27,64.78,51.29,29.42,4.5,0,0,Medium
EMP01538,Kyle,Wolfe,Male,45,D007,Astronomer,Full-Time,20.8,2019-11-25,139035.02,24761.48,EMP01528,Scottmouth,Lesotho,4.0,54,4.4,12,0,Active,96.33,100.0,88.32,71.07,2.46,98.16,34.55,3.8,1,0,High
EMP01539,George,Parker,Female,29,D002,Curator,Full-Time,5.7,2024-12-07,41843.18,3808.53,EMP01529,New Ashley,Oman,3.1,82,2.6,3,2,Active,60.41,36.83,68.1,67.87,48.24,48.62,5.64,4.7,0,0,Low
EMP01540,Barbara,Jenkins,Male,34,D002,Best boy,Full-Time,10.5,2021-12-30,84528.43,12646.41,EMP01530,Yvettemouth,Belgium,3.2,63,2.9,10,3,Active,67.5,60.8,59.3,84.45,36.08,64.15,17.46,4.3,0,0,Low
EMP01541,Jessica,Miles,Female,35,D001,Environmental manager,Full-Time,12.7,2025-04-17,95295.79,8693.88,EMP01531,East Timothy,Japan,1.4,76,1.0,8,0,Exited,61.01,32.75,46.15,52.59,45.91,46.88,97.3,1.2,0,1,Low
EMP01542,Angela,Hurley,Female,49,D001,"Scientist, forensic",Full-Time,23.1,2017-07-18,117144.07,22069.22,EMP01532,Lake Christine,Northern Mariana Islands,4.6,111,4.4,8,4,Active,100.0,100.0,73.05,83.25,0.0,100.0,15.61,3.1,1,0,Medium
EMP01543,Benjamin,Wilson,Female,40,D017,"Librarian, academic",Full-Time,15.2,2022-09-25,125399.46,15009.82,EMP01533,Christiefort,Sao Tome and Principe,4.0,73,3.6,14,4,Active,86.37,81.56,62.7,62.95,14.86,83.97,11.87,3.2,1,0,High
EMP01544,Terry,Fitzgerald,Female,43,D020,Geophysical data processor,Full-Time,18.1,2023-05-10,91541.58,7737.69,EMP01534,Timothyport,Oman,2.6,66,2.9,13,3,Active,77.47,74.23,47.76,83.45,18.32,75.85,39.98,4.1,1,0,Low
EMP01545,Richard,Simmons,Female,30,D004,Applications developer,Full-Time,10.7,2019-02-09,106802.58,13758.54,EMP01535,Nicholasside,Montserrat,3.4,116,4.1,13,1,Active,81.65,69.71,72.08,83.77,17.83,75.68,26.49,4.0,1,0,High
EMP01546,John,Brown,Male,28,D004,Primary school teacher,Full-Time,5.7,2023-11-13,60835.15,6373.23,EMP01536,Justinfurt,Puerto Rico,4.9,106,4.7,11,0,Active,91.53,85.78,75.97,37.52,14.49,88.65,14.39,4.7,1,0,Medium
EMP01547,Carrie,Rogers,Female,41,D001,Academic librarian,Full-Time,18.3,2022-11-17,125624.53,17467.13,EMP01537,East Jason,Czech Republic,3.2,112,2.3,11,3,Exited,91.52,44.91,64.03,58.69,3.47,68.22,74.66,2.6,0,1,Medium
EMP01548,Christina,Fritz,Male,40,D001,Barrister's clerk,Full-Time,17.9,2023-02-28,124530.78,13904.37,EMP01538,Port Rachel,Italy,3.4,13,3.5,6,1,Active,71.18,70.4,82.33,85.3,27.99,70.79,31.85,3.5,0,0,Low
EMP01549,Steve,Smith,Female,37,D013,"Surveyor, minerals",Contract,10.8,2022-12-07,100006.22,4353.79,EMP01539,Nicolechester,Saint Lucia,3.7,85,3.9,1,3,Active,77.11,94.28,60.04,73.11,25.75,85.69,7.8,3.8,1,0,Medium
EMP01550,Michael,Lang,Male,38,D013,Garment/textile technologist,Full-Time,13.9,2016-10-18,132350.94,3800.35,EMP01540,Carlton,Bolivia,4.3,49,5.0,14,2,Active,78.74,91.72,64.72,62.71,16.79,85.23,39.14,4.2,1,0,Low
EMP01551,Yolanda,Mitchell,Female,35,D009,Chartered public finance accountant,Full-Time,15.2,2021-06-07,107198.37,5561.73,EMP01541,Lake Kelly,Lithuania,3.8,48,3.8,3,4,Active,79.92,78.52,68.51,44.34,14.59,79.22,36.26,4.1,1,0,Medium
EMP01552,Kelsey,Parker,Male,25,D020,"Lighting technician, broadcasting/film/video",Full-Time,5.4,2022-06-17,65514.3,7151.38,EMP01542,Port Brian,Philippines,2.5,82,1.8,4,2,Exited,55.75,52.15,38.53,72.27,60.87,53.95,74.7,1.2,0,1,Medium
EMP01553,Kimberly,Bell,Male,28,D020,"Teacher, English as a foreign language",Full-Time,5.6,2022-07-27,103702.56,16168.42,EMP01543,West Christopher,Gibraltar,3.0,100,2.5,2,0,Active,57.62,50.62,82.39,63.85,48.29,54.12,12.19,3.9,0,0,Low
EMP01554,Stephanie,Oliver,Male,26,D002,Charity fundraiser,Full-Time,5.3,2021-10-31,82275.11,6440.51,EMP01544,North Robertton,Honduras,4.8,24,4.4,5,0,Active,63.63,80.29,74.85,41.43,42.28,71.96,30.82,5.0,0,0,Medium
EMP01555,Melissa,Harvey,Prefer not to say,24,D019,"Conservation officer, historic buildings",Contract,4.8,2024-03-03,129588.14,18883.9,EMP01545,Stanleyview,Micronesia,3.8,99,4.9,2,1,Active,62.55,93.96,78.45,85.93,34.26,78.25,32.12,4.1,1,0,High
EMP01556,Alicia,Brown,Female,29,D008,Heritage manager,Full-Time,9.8,2026-02-19,67620.96,4102.49,EMP01546,Lindaton,Chile,2.5,95,2.3,4,0,Exited,61.39,58.77,48.64,67.43,37.11,60.08,81.47,2.5,0,1,Low
EMP01557,David,Lee,Male,32,D011,Customer service manager,Full-Time,8.8,2018-01-30,127582.84,6420.79,EMP01547,West Danielle,Peru,2.8,45,3.1,12,2,Exited,57.89,60.01,63.21,72.29,42.83,58.95,77.05,1.8,0,1,Medium
EMP01558,Bruce,Williams,Female,26,D011,Patent examiner,Full-Time,6.9,2020-04-05,102669.98,12796.08,EMP01548,Port Wanda,Tajikistan,3.5,77,4.2,5,1,Exited,69.62,67.82,59.55,60.63,35.57,68.72,94.03,2.5,0,1,Medium
EMP01559,Laurie,Collins,Female,25,D020,"Surveyor, rural practice",Full-Time,5.4,2024-02-24,57956.81,6642.6,EMP01549,South Feliciaborough,North Macedonia,3.2,6,3.2,10,2,Active,49.16,46.53,58.65,55.54,49.39,47.85,23.6,4.3,0,0,Low
EMP01560,Sarah,Fields,Male,39,D009,IT consultant,Full-Time,10.8,2023-08-30,110139.57,12476.03,EMP01550,West Jennifer,Iran,2.7,73,2.5,1,0,Active,73.31,48.13,58.65,80.42,29.8,60.72,15.46,3.7,0,0,Medium
EMP01561,Michelle,Evans,Male,26,D001,"Psychotherapist, dance movement",Full-Time,3.7,2024-02-13,88397.23,1065.79,EMP01551,Port Jeanne,Martinique,3.9,1,4.4,5,3,Active,47.33,66.76,68.76,89.51,63.22,57.05,20.29,4.7,0,0,Low
EMP01562,Johnny,Nguyen,Male,28,D018,IT consultant,Full-Time,8.4,2021-07-02,119877.74,7457.64,EMP01552,Port Jademouth,Tanzania,5.0,119,4.8,4,2,Exited,80.73,68.38,67.2,74.66,14.36,74.55,88.77,2.3,0,1,High
EMP01563,Allison,Davis,Male,37,D004,Environmental consultant,Full-Time,14.6,2019-05-18,108031.14,10226.27,EMP01553,New Jenniferberg,Seychelles,2.9,110,2.9,6,1,Exited,77.65,70.58,81.22,64.56,24.28,74.11,94.48,2.0,0,1,Low
EMP01564,Pamela,Schultz,Male,31,D007,Speech and language therapist,Contract,9.4,2023-10-20,115930.35,3176.14,EMP01554,Lake Melissaburgh,Bahrain,1.9,23,2.0,5,4,Exited,41.26,38.81,80.3,70.96,60.07,40.03,83.23,1.4,0,1,Medium
EMP01565,Rose,Brown,Female,37,D004,"Librarian, public",Full-Time,17.1,2023-08-21,113688.08,20966.71,EMP01555,Port Patricktown,Turkey,3.2,10,3.6,12,0,Active,68.4,91.98,64.89,39.43,33.78,80.19,33.18,4.2,1,0,Medium
EMP01566,Joanna,Blankenship,Female,34,D019,Broadcast presenter,Full-Time,12.7,2018-12-19,117387.1,866.33,EMP01556,Ortegashire,Seychelles,4.8,47,4.8,11,2,Active,82.43,73.83,48.69,74.58,18.97,78.13,6.32,3.2,1,0,Low
EMP01567,Jose,White,Prefer not to say,29,D001,"Engineer, drilling",Full-Time,10.9,2026-07-31,102480.95,6933.49,EMP01557,East Carl,Eritrea,4.2,109,4.7,7,4,Active,83.1,68.22,77.98,58.31,11.76,75.66,33.14,3.7,1,0,High
EMP01568,Jessica,Dalton,Female,46,D008,Translator,Full-Time,23.5,2018-01-20,124707.09,11230.17,EMP01558,Murrayhaven,Paraguay,3.0,99,3.2,1,4,Active,97.29,86.05,67.46,49.8,0.0,91.67,20.37,3.3,1,0,Medium
EMP01569,Suzanne,Contreras,Male,31,D004,Race relations officer,Full-Time,12.4,2019-01-13,99607.45,2515.41,EMP01559,Lake Christophertown,Brazil,2.6,45,3.5,4,4,Exited,61.11,73.35,80.13,86.19,42.35,67.23,76.37,1.2,0,1,Medium
EMP01570,Dawn,Underwood,Male,35,D003,Mining engineer,Full-Time,15.2,2020-02-16,91204.82,128.4,EMP01560,East Sarabury,Wallis and Futuna,4.8,49,5.0,5,0,Active,90.88,72.61,54.28,100.0,12.34,81.74,25.72,3.9,1,0,High
EMP01571,Amy,Jones,Female,27,D017,Firefighter,Full-Time,5.7,2021-10-01,77929.71,3260.74,EMP01561,South Wendy,Haiti,1.7,36,1.3,3,4,Exited,31.72,30.3,66.49,75.4,63.14,31.01,72.37,2.1,0,1,Medium
EMP01572,Thomas,Day,Female,36,D004,"Lecturer, further education",Full-Time,11.5,2024-08-31,93837.11,15314.76,EMP01562,Browningberg,Greenland,3.9,12,3.9,13,1,Active,62.9,80.74,96.98,59.66,35.23,71.82,7.51,3.2,0,0,Medium
EMP01573,Nicole,Flores,Male,34,D018,"Designer, multimedia",Full-Time,14.7,2025-07-12,145887.85,12028.48,EMP01563,Shannonmouth,Palestinian Territory,1.5,34,1.1,8,4,Exited,51.73,38.28,82.91,72.75,53.11,45.01,87.29,2.3,0,1,Low
EMP01574,John,Flores,Male,33,D020,Volunteer coordinator,Full-Time,17.3,2022-04-19,148692.36,22743.3,EMP01564,Port Michael,Antarctica (the territory South of 60 deg S),2.0,25,1.7,9,4,Exited,66.85,54.76,67.21,67.57,31.12,60.8,98.03,2.4,0,1,Medium
EMP01575,James,Adams,Female,29,D005,Higher education careers adviser,Full-Time,10.4,2017-09-18,130389.63,12049.89,EMP01565,Josephland,Uruguay,3.6,35,4.2,4,4,Exited,57.9,73.01,89.09,58.83,45.8,65.45,91.72,2.0,0,1,Low
EMP01576,Jennifer,Curry,Male,38,D002,Pensions consultant,Full-Time,17.1,2022-12-25,119683.44,11125.23,EMP01566,New Dianaborough,Benin,3.9,118,4.7,12,1,Active,100.0,85.28,30.86,88.34,0.0,92.64,20.64,3.8,1,0,Medium
EMP01577,Jacob,Wheeler,Male,40,D009,Building services engineer,Full-Time,14.7,2018-02-04,69386.46,12722.5,EMP01567,Kellymouth,North Macedonia,3.9,110,4.0,4,0,Active,90.94,84.82,70.04,75.79,17.15,87.88,18.84,4.4,1,0,Medium
EMP01578,Deborah,Thompson,Female,37,D014,Insurance underwriter,Full-Time,16.6,2016-09-14,97620.55,13073.94,EMP01568,New Peter,French Polynesia,3.5,9,3.5,1,2,Active,72.62,86.46,96.35,44.56,30.18,79.54,35.96,3.7,1,0,Medium
EMP01579,Ricardo,Walters,Female,30,D003,"Conservator, furniture",Full-Time,15.1,2023-07-23,104588.27,18252.98,EMP01569,Martintown,Grenada,2.1,64,2.1,4,1,Exited,58.5,55.0,61.4,40.4,40.28,56.75,81.82,1.3,0,1,Low
EMP01580,John,Thompson,Male,34,D004,Politician's assistant,Contract,13.0,2021-03-29,103561.01,5562.46,EMP01570,East Wayne,Tunisia,4.1,96,4.5,10,2,Active,87.35,100.0,46.39,74.49,18.64,93.67,9.29,3.9,1,0,Medium
EMP01581,Emily,Castillo,Male,35,D017,Diplomatic Services operational officer,Contract,12.7,2023-08-23,122404.37,14884.82,EMP01571,Tammyberg,Korea,2.4,15,2.6,6,3,Active,50.41,65.5,100.0,95.19,51.87,57.95,18.44,3.6,0,0,Medium
EMP01582,Donald,Dawson,Male,31,D010,Advertising copywriter,Full-Time,7.1,2019-07-26,75323.12,7037.17,EMP01572,East Chadstad,American Samoa,3.6,74,4.4,5,3,Exited,59.73,81.07,72.74,75.08,43.6,70.4,75.38,1.3,0,1,Low
EMP01583,Ricardo,Reynolds,Female,34,D006,Geoscientist,Full-Time,12.0,2026-01-17,106981.7,18371.99,EMP01573,West Manuelton,American Samoa,4.3,76,4.5,3,3,Active,87.29,75.0,80.14,90.23,15.15,81.15,26.4,4.5,1,0,High
EMP01584,Erica,Beck,Male,27,D019,Barrister's clerk,Full-Time,3.6,2024-06-14,93509.85,542.96,EMP01574,Lake Jamesstad,Finland,4.2,118,4.1,7,1,Active,80.87,65.47,93.66,86.91,20.62,73.17,18.87,3.1,0,0,Low
EMP01585,Jessica,Duarte,Female,35,D010,Sales promotion account executive,Part-Time,11.4,2026-04-02,83283.81,5439.33,EMP01575,Taylorfurt,Peru,4.1,3,4.0,10,4,Active,57.65,72.43,59.6,43.85,43.55,65.04,16.53,4.5,0,0,Low
EMP01586,Aimee,Greene,Female,37,D014,Manufacturing systems engineer,Full-Time,13.9,2018-12-02,126970.64,3490.75,EMP01576,New Matthew,Andorra,3.0,113,3.7,1,1,Active,77.02,82.35,38.11,60.9,9.37,79.68,22.45,4.3,1,0,Medium
EMP01587,Deanna,Rowe,Female,41,D007,Counsellor,Full-Time,16.6,2019-12-25,122805.46,8901.67,EMP01577,North Patrickfort,Tokelau,1.3,44,1.9,3,3,Exited,57.83,71.93,82.05,38.12,49.58,64.88,78.85,1.4,0,1,Low
EMP01588,Elizabeth,Hudson,Female,35,D019,Advertising copywriter,Full-Time,11.4,2019-10-03,74817.3,8288.64,EMP01578,East Jason,Bhutan,3.6,25,3.7,2,0,Exited,61.8,75.36,61.26,45.73,41.43,68.58,88.08,2.3,0,1,High
EMP01589,Kyle,Hall,Female,27,D005,Occupational therapist,Full-Time,4.4,2023-02-01,102543.69,16039.85,EMP01579,South Patrick,Libyan Arab Jamahiriya,4.9,19,4.5,2,3,Active,67.37,85.73,79.9,69.39,30.88,76.55,16.86,3.0,1,0,Medium
EMP01590,Kenneth,Medina,Female,32,D001,Financial trader,Full-Time,12.9,2021-07-07,123427.07,20781.24,EMP01580,Loriport,Comoros,3.6,96,3.6,11,0,Active,84.23,67.55,70.99,51.65,14.91,75.89,25.74,4.7,1,0,Medium
EMP01591,Andrew,Davis,Female,22,D016,"Engineer, energy",Full-Time,1.7,2026-01-05,78880.43,8538.99,EMP01581,Port Gregoryport,Norway,4.3,86,4.9,2,0,Active,65.89,55.73,65.15,62.9,32.65,60.81,31.64,3.8,0,0,Low
EMP01592,Natasha,Wright,Male,30,D010,General practice doctor,Part-Time,8.8,2024-12-08,91549.97,5397.52,EMP01582,Myersshire,Denmark,2.6,119,1.7,2,3,Exited,63.38,48.02,64.67,62.62,33.03,55.7,91.5,2.9,0,1,Medium
EMP01593,Katherine,Davenport,Male,33,D015,Orthoptist,Full-Time,9.9,2017-04-23,89849.05,9041.43,EMP01583,East Sydney,Kuwait,4.3,31,3.8,6,0,Exited,60.34,83.37,57.55,79.6,38.6,71.86,87.73,3.0,0,1,Medium
EMP01594,David,Weber,Male,39,D009,Camera operator,Full-Time,18.2,2021-09-23,155346.97,17794.9,EMP01584,Amymouth,Grenada,3.6,106,3.6,13,3,Active,84.61,76.48,72.84,67.85,7.67,80.54,34.54,3.2,1,0,High
EMP01595,Jennifer,Weaver,Female,25,D016,Broadcast presenter,Contract,4.3,2026-07-19,93757.18,17028.96,EMP01585,North Charles,Myanmar,4.4,115,4.0,12,2,Active,83.27,69.15,67.62,70.57,5.53,76.21,30.12,4.4,1,0,Medium
EMP01596,Megan,Webster,Female,33,D005,Secretary/administrator,Part-Time,12.3,2021-10-05,143048.35,19748.7,EMP01586,Lake Hollystad,Yemen,3.5,72,3.4,7,2,Active,81.62,61.3,79.17,70.84,10.8,71.46,28.64,3.6,0,0,Medium
EMP01597,Ryan,Lynch,Male,35,D001,Tour manager,Full-Time,14.7,2024-12-30,134568.4,21477.33,EMP01587,Kevinport,Bermuda,4.3,93,4.0,9,4,Active,92.11,71.81,97.46,62.1,2.82,81.96,26.73,3.3,1,0,Low
EMP01598,Dalton,Smith,Female,33,D010,Research scientist (physical sciences),Full-Time,8.1,2026-02-08,53148.45,9516.23,EMP01588,Travisberg,Bosnia and Herzegovina,3.8,75,4.8,7,3,Active,75.37,78.63,69.35,79.4,27.38,77.0,23.32,3.7,1,0,Medium
EMP01599,Susan,Oliver,Male,30,D020,Secondary school teacher,Contract,10.5,2024-06-22,77951.66,11463.78,EMP01589,South Josephstad,Northern Mariana Islands,3.1,80,3.3,3,1,Active,68.52,60.92,65.14,79.13,39.24,64.72,10.94,4.9,0,0,Low
EMP01600,Johnathan,Hall,Male,33,D006,Research scientist (life sciences),Full-Time,10.7,2020-05-30,102600.97,5576.85,EMP01590,Port Jessicaside,Chile,3.6,67,3.6,9,2,Exited,72.5,69.78,88.07,66.73,12.16,71.14,96.91,1.6,0,1,Medium
EMP01601,Steven,Bauer,Male,38,D011,Energy engineer,Full-Time,15.7,2017-01-17,131059.89,21329.49,EMP01591,Smithborough,Malta,3.4,39,3.2,7,4,Exited,79.63,54.14,71.98,85.89,24.16,66.88,78.31,2.4,0,1,High
EMP01602,Billy,Martinez,Female,33,D018,"Production assistant, radio",Full-Time,12.3,2016-08-19,108849.74,18856.08,EMP01592,East Curtis,Niue,3.0,107,2.9,14,0,Exited,78.0,56.07,71.58,71.8,24.14,67.04,70.55,1.8,0,1,Medium
EMP01603,Peter,Valdez,Male,25,D003,Cytogeneticist,Full-Time,9.1,2019-03-19,104381.55,648.56,EMP01593,Bryantton,Italy,3.0,36,2.5,4,2,Exited,58.45,46.69,53.29,34.3,50.07,52.57,73.5,2.0,0,1,Low
EMP01604,Sonia,Trevino,Male,31,D002,"Scientist, research (life sciences)",Full-Time,8.7,2021-01-22,84903.17,14954.72,EMP01594,West Kimberly,Reunion,2.9,8,3.3,6,3,Exited,48.35,55.69,73.17,100.0,52.68,52.02,84.48,2.0,0,1,Medium
EMP01605,Crystal,Carter,Male,27,D020,Editorial assistant,Full-Time,6.4,2021-09-12,73023.96,11487.14,EMP01595,New Charles,Belarus,3.2,54,3.6,10,2,Active,56.36,62.64,62.73,59.67,44.49,59.5,14.4,3.1,0,0,Medium
EMP01606,Eric,Gray,Female,27,D016,Museum/gallery exhibitions officer,Full-Time,8.5,2024-08-18,97401.13,6102.43,EMP01596,East Adam,Denmark,3.9,42,3.7,8,0,Active,70.5,78.25,65.17,68.02,33.96,74.37,39.63,4.2,0,0,Low
EMP01607,Sophia,Nunez,Female,42,D017,Magazine journalist,Full-Time,16.5,2018-09-14,139536.07,3100.57,EMP01597,Danielton,British Indian Ocean Territory (Chagos Archipelago),4.2,16,3.8,14,2,Active,86.0,77.3,59.22,69.85,18.45,81.65,11.16,4.7,1,0,Medium
EMP01608,Nathaniel,Hunt,Male,35,D015,Toxicologist,Full-Time,8.6,2021-06-26,110695.09,3569.99,EMP01598,Lake Tommy,Serbia,3.1,81,2.6,4,0,Exited,64.33,64.4,79.68,59.98,29.3,64.37,84.1,2.1,0,1,Low
EMP01609,Kelly,Lopez,Female,32,D008,Energy engineer,Full-Time,14.8,2023-09-09,99286.13,8969.86,EMP01599,North Vanessamouth,Tunisia,5.0,115,4.6,13,3,Active,100.0,98.02,49.83,68.3,6.16,99.01,11.96,4.6,1,0,Medium
EMP01610,Morgan,Ortiz,Male,32,D007,Engineering geologist,Full-Time,11.8,2019-08-23,128945.04,22603.56,EMP01600,New Matthew,Mali,2.8,28,3.6,5,1,Exited,63.44,77.46,80.34,43.68,37.94,70.45,74.2,2.2,0,1,Medium
EMP01611,Jacob,Harris,Male,39,D009,"Runner, broadcasting/film/video",Full-Time,14.4,2024-12-16,120214.42,18231.98,EMP01601,Murphystad,Maldives,5.0,103,5.0,13,0,Active,98.9,80.22,71.22,64.82,6.66,89.56,19.93,3.0,1,0,Low
EMP01612,Kristina,Evans,Male,44,D020,Architectural technologist,Full-Time,19.8,2020-10-02,108339.07,6861.78,EMP01602,East Ryanmouth,Cote d'Ivoire,2.4,102,2.4,6,4,Exited,89.69,53.87,81.5,80.54,19.0,71.78,92.39,1.9,0,1,Low
EMP01613,Jennifer,Holmes,Female,42,D016,Historic buildings inspector/conservation officer,Full-Time,18.0,2017-01-27,126404.81,5443.79,EMP01603,Lake Brianchester,New Zealand,2.5,68,2.5,10,3,Active,82.41,73.85,62.23,55.68,12.13,78.13,16.66,3.6,1,0,Low
EMP01614,Miguel,Munoz,Male,39,D016,"Civil engineer, consulting",Full-Time,14.6,2018-08-15,123319.53,14468.41,EMP01604,East Jacqueline,Guadeloupe,3.8,64,3.2,2,1,Exited,81.55,56.5,79.29,81.72,18.63,69.03,96.35,2.0,0,1,High
EMP01615,Amy,Farley,Female,23,D019,Video editor,Full-Time,5.8,2021-04-22,76426.49,5051.99,EMP01605,East Michael,Greenland,3.6,1,3.6,3,4,Exited,42.09,77.99,61.61,65.62,57.26,60.04,90.08,1.5,0,1,Low
EMP01616,Jacob,Scott,Male,30,D004,Brewing technologist,Part-Time,10.4,2024-12-23,79336.25,8937.93,EMP01606,Hugheschester,Kiribati,3.5,96,4.1,3,2,Active,79.78,62.02,67.14,89.34,27.37,70.9,35.69,4.6,0,0,Medium
EMP01617,James,Kennedy,Male,32,D012,Quarry manager,Full-Time,12.4,2017-09-22,94886.81,949.87,EMP01607,North Rebecca,Argentina,3.1,33,2.8,7,4,Exited,58.03,47.21,53.0,44.25,51.46,52.62,86.94,1.5,0,1,High
EMP01618,Michelle,Garcia,Female,34,D010,Chartered certified accountant,Contract,8.2,2022-09-29,83006.25,4333.85,EMP01608,Mitchellburgh,Bermuda,3.5,54,3.0,11,4,Active,55.76,53.99,58.7,61.82,43.28,54.87,22.55,4.0,0,0,Low
EMP01619,Jessica,Krueger,Female,22,D010,Music tutor,Part-Time,1.1,2026-06-23,93493.27,14825.23,EMP01609,Port Jaredport,Italy,4.6,65,4.6,13,4,Active,63.66,57.28,70.95,60.97,31.34,60.47,13.28,3.2,0,0,Medium
EMP01620,Elizabeth,Rose,Female,26,D015,Art therapist,Full-Time,6.9,2024-10-06,63213.44,10250.81,EMP01610,Barbarastad,Antarctica (the territory South of 60 deg S),3.5,116,3.2,11,1,Active,66.75,63.78,56.97,74.53,34.22,65.27,20.62,3.1,0,0,High
EMP01621,Terry,Graham,Female,34,D014,Financial trader,Full-Time,14.4,2026-03-19,114836.49,3663.66,EMP01611,Lake Cindy,Bhutan,4.2,118,4.2,3,2,Active,100.0,90.3,78.1,74.74,3.19,95.15,7.24,4.3,1,0,Medium
EMP01622,Kyle,Salazar,Male,25,D010,"Engineer, electrical",Full-Time,3.0,2024-01-04,78741.76,6760.24,EMP01612,Suzannestad,Japan,3.6,110,4.6,2,2,Active,61.6,86.01,67.96,38.27,31.55,73.81,12.34,4.6,0,0,High
EMP01623,Laura,Dennis,Female,28,D007,Exercise physiologist,Contract,10.2,2020-12-23,100930.41,17851.75,EMP01613,Mooreshire,Benin,3.6,6,2.8,12,4,Exited,64.85,61.99,49.8,67.19,36.97,63.42,83.55,2.9,0,1,Low
EMP01624,Michelle,Romero,Male,33,D006,"Biochemist, clinical",Full-Time,13.1,2024-09-09,114585.41,8372.96,EMP01614,New Savannah,Panama,3.9,3,3.2,2,2,Active,68.65,55.69,91.35,60.71,35.32,62.17,24.58,3.3,0,0,Medium
