candidate_id,requisition_id,first_name,last_name,experience_years,status
CAND02079,REQ11797,Katelyn,Bruce,12.2,Rejected
CAND02080,REQ21045,Laura,Proctor,8.4,Hired
CAND02081,REQ23027,Amanda,Brown,15.5,Rejected
CAND02082,REQ21212,Rachel,Robinson,0.3,Rejected
CAND02083,REQ04916,Adam,Hopkins,3.7,Rejected
CAND02084,REQ03263,Alison,Carroll,14.3,Rejected
CAND02085,REQ05050,Karen,Johnson,12.1,Rejected
CAND02086,REQ05177,Angela,Schultz,2.3,Rejected
CAND02087,REQ05171,Roy,Bryant,16.4,Rejected
CAND02088,REQ01803,Michael,Williams,4.5,Rejected
CAND02089,REQ08570,Ashley,Williams,2.2,Rejected
CAND02090,REQ17460,Tanya,Knight,3.9,Rejected
CAND02091,REQ24465,Jonathan,Fowler,2.2,Interviewing
CAND02092,REQ17357,William,Vasquez,17.8,Rejected
CAND02093,REQ07818,Morgan,Martinez,13.5,Rejected
CAND02094,REQ10901,Kathleen,Riley,6.7,Rejected
CAND02095,REQ19433,Jim,Yu,2.3,Interviewing
CAND02096,REQ17717,Kelly,Pierce,10.4,Rejected
CAND02097,REQ16503,Jay,Wells,16.9,Rejected
CAND02098,REQ11624,Kevin,Bates,10.4,Rejected
CAND02099,REQ00984,Kristen,Williams,10.6,Rejected
CAND02100,REQ22723,Eric,Torres,19.4,Offer Extended
CAND02101,REQ21830,James,Golden,0.3,Interviewing
CAND02102,REQ12968,Travis,Harvey,6.9,Rejected
CAND02103,REQ04993,Matthew,Moore,16.2,Rejected
CAND02104,REQ10361,Krista,Harris,3.1,Hired
CAND02105,REQ18262,Katrina,Smith,14.4,Rejected
CAND02106,REQ19693,Tiffany,Oconnor,12.0,Hired
CAND02107,REQ20006,Joanna,Wright,4.5,Interviewing
CAND02108,REQ15917,Juan,Rodgers,10.8,Rejected
CAND02109,REQ14499,Gregory,Simon,10.7,Rejected
CAND02110,REQ12919,Anne,Ayers,7.3,Rejected
CAND02111,REQ09703,Kathryn,Perkins,0.9,Rejected
CAND02112,REQ10556,Nicholas,Parker,18.4,Rejected
CAND02113,REQ12281,Tony,Acosta,12.5,Rejected
CAND02114,REQ13193,Michelle,Fox,3.2,Rejected
CAND02115,REQ08081,Elijah,Lewis,12.3,Rejected
CAND02116,REQ19894,Jason,Gordon,19.7,Rejected
CAND02117,REQ09240,Lisa,Cook,10.1,Rejected
CAND02118,REQ07672,Pedro,Frye,7.4,Rejected
CAND02119,REQ10862,Susan,Douglas,8.9,Interviewing
CAND02120,REQ14538,Tamara,Price,14.4,Rejected
CAND02121,REQ19103,Erica,Moore,14.8,Rejected
CAND02122,REQ11590,Holly,Campos,2.5,Rejected
CAND02123,REQ00122,Miguel,Morris,11.2,Rejected
CAND02124,REQ04346,Alison,Brown,8.6,Interviewing
CAND02125,REQ16283,Ronald,Clark,4.1,Rejected
CAND02126,REQ03817,Maureen,Frederick,14.5,Rejected
CAND02127,REQ01372,David,Mccormick,4.9,Rejected
CAND02128,REQ20836,Rachel,Shelton,13.6,Rejected
CAND02129,REQ10785,Collin,Ross,18.2,Rejected
CAND02130,REQ12037,Diane,Mullen,7.5,Offer Extended
CAND02131,REQ21551,Joseph,Castro,7.1,Interviewing
CAND02132,REQ01767,Paul,Smith,6.4,Rejected
CAND02133,REQ08176,Curtis,Wells,17.8,Hired
CAND02134,REQ18728,Justin,Gibson,4.7,Interviewing
CAND02135,REQ15949,James,Quinn,0.5,Interviewing
CAND02136,REQ07291,Andrew,Conley,16.1,Rejected
CAND02137,REQ02109,Jeffrey,Wong,1.8,Rejected
CAND02138,REQ19080,Eddie,Fuentes,18.7,Hired
CAND02139,REQ02005,Jennifer,Edwards,14.6,Interviewing
CAND02140,REQ16432,Charles,Robinson,0.8,Rejected
CAND02141,REQ06638,Alex,Green,19.5,Rejected
CAND02142,REQ22455,Timothy,Campbell,5.4,Offer Extended
CAND02143,REQ09233,Sydney,Harper,5.6,Interviewing
CAND02144,REQ04054,Jonathan,Stuart,13.3,Interviewing
CAND02145,REQ15456,Jerome,Tran,13.2,Rejected
CAND02146,REQ08879,Justin,Taylor,17.2,Rejected
CAND02147,REQ07398,Meghan,Macias,12.6,Hired
CAND02148,REQ23350,Kristine,Garcia,19.7,Rejected
CAND02149,REQ16592,William,Morris,15.1,Interviewing
CAND02150,REQ14384,John,Tucker,14.1,Rejected
CAND02151,REQ19718,Jamie,Rogers,5.6,Hired
CAND02152,REQ23059,Collin,Edwards,16.7,Hired
CAND02153,REQ08988,Shawn,Moreno,13.3,Rejected
CAND02154,REQ02522,John,Brown,19.3,Rejected
CAND02155,REQ08457,Kenneth,Johnson,11.3,Rejected
CAND02156,REQ12729,Joseph,Myers,2.0,Interviewing
CAND02157,REQ05905,Christopher,Perkins,16.6,Rejected
CAND02158,REQ06862,Daniel,Potter,6.6,Rejected
CAND02159,REQ02975,Stephen,Wagner,10.7,Hired
CAND02160,REQ23842,Vincent,Lutz,4.3,Rejected
CAND02161,REQ21309,Lisa,Rangel,7.7,Rejected
CAND02162,REQ10786,Mary,Johnson,14.1,Rejected
CAND02163,REQ17214,Katherine,Bartlett,17.1,Rejected
CAND02164,REQ06248,Laura,Mcdonald,11.0,Rejected
CAND02165,REQ22053,Antonio,Brooks,6.7,Hired
CAND02166,REQ02876,Barbara,Wilson,1.3,Hired
CAND02167,REQ13878,Sharon,Turner,11.0,Hired
CAND02168,REQ00172,Tracey,Austin,19.1,Rejected
CAND02169,REQ08209,Michael,Harris,13.5,Rejected
CAND02170,REQ23781,Keith,Ingram,9.0,Hired
CAND02171,REQ03926,Jeffrey,Martinez,11.8,Rejected
CAND02172,REQ03893,Katie,Sanchez,8.9,Rejected
CAND02173,REQ11087,Erica,Larsen,0.6,Rejected
CAND02174,REQ07872,Richard,Irwin,4.9,Rejected
CAND02175,REQ11432,Kevin,Foley,0.1,Rejected
CAND02176,REQ23879,Jonathan,Reed,5.8,Rejected
CAND02177,REQ04319,Jeanette,Thompson,9.9,Rejected
CAND02178,REQ12306,Jonathan,Mcdonald,2.1,Hired
CAND02179,REQ00426,Zoe,Jones,16.5,Rejected
CAND02180,REQ16542,Elizabeth,Ballard,0.5,Rejected
CAND02181,REQ18086,Debra,Myers,14.1,Offer Extended
CAND02182,REQ16429,Heidi,Smith,19.8,Interviewing
CAND02183,REQ01125,Mary,Kane,14.6,Offer Extended
CAND02184,REQ14798,Kenneth,Sullivan,2.9,Interviewing
CAND02185,REQ23748,Samantha,Allen,17.4,Rejected
CAND02186,REQ02390,Nancy,Hines,10.4,Rejected
CAND02187,REQ15273,Cristina,Gonzalez,19.8,Rejected
CAND02188,REQ12230,Kimberly,Rodriguez,17.6,Rejected
CAND02189,REQ13728,Rebekah,King,4.5,Rejected
CAND02190,REQ06326,Julie,Woods,7.9,Rejected
CAND02191,REQ20083,Adrian,Weeks,1.9,Interviewing
CAND02192,REQ24258,Charles,Thomas,1.5,Rejected
CAND02193,REQ23700,Jonathan,Sanchez,15.0,Rejected
CAND02194,REQ22593,Michael,Mahoney,6.6,Rejected
CAND02195,REQ13995,Alan,Werner,17.8,Rejected
CAND02196,REQ00878,Whitney,Wade,9.5,Rejected
CAND02197,REQ16853,Loretta,Coleman,17.1,Rejected
CAND02198,REQ06568,Travis,Thompson,15.9,Rejected
CAND02199,REQ10241,Derek,Elliott,19.0,Rejected
CAND02200,REQ21766,Holly,Yates,6.4,Interviewing
CAND02201,REQ14523,Teresa,Guzman,10.3,Rejected
CAND02202,REQ12505,Tom,Christensen,9.1,Rejected
CAND02203,REQ07222,Anna,Watson,1.2,Offer Extended
CAND02204,REQ02445,Olivia,Martinez,1.7,Hired
CAND02205,REQ04953,Christopher,Weeks,4.9,Rejected
CAND02206,REQ01791,Elizabeth,Thompson,8.7,Rejected
CAND02207,REQ20186,William,Velez,7.3,Rejected
CAND02208,REQ08109,John,Kennedy,7.5,Rejected
CAND02209,REQ17170,Brian,Terrell,19.4,Offer Extended
CAND02210,REQ20637,Johnny,Valencia,0.3,Hired
CAND02211,REQ09256,Daisy,White,13.4,Rejected
CAND02212,REQ20267,Charles,Morales,8.8,Offer Extended
CAND02213,REQ06188,Christopher,Chen,11.4,Rejected
CAND02214,REQ08516,Mark,Miller,11.5,Rejected
CAND02215,REQ24717,James,Stewart,4.7,Rejected
CAND02216,REQ13149,Mark,Brown,16.4,Hired
CAND02217,REQ02499,Charles,Baker,12.7,Rejected
CAND02218,REQ09518,Latoya,Arnold,18.8,Interviewing
CAND02219,REQ00373,Sheila,Aguilar,17.0,Rejected
CAND02220,REQ22878,Christopher,Krueger,19.3,Rejected
CAND02221,REQ10604,Joel,Carney,16.6,Offer Extended
CAND02222,REQ16074,Michael,Trujillo,11.5,Rejected
CAND02223,REQ19025,Christian,Mcmillan,17.7,Rejected
CAND02224,REQ16488,Cory,Berry,11.0,Offer Extended
CAND02225,REQ23542,Stephen,Young,12.3,Interviewing
CAND02226,REQ22569,Joe,Green,9.8,Rejected
CAND02227,REQ23946,Donald,Perez,15.1,Rejected
CAND02228,REQ13758,Michael,Thomas,15.5,Rejected
CAND02229,REQ07650,Luis,Lopez,10.5,Rejected
CAND02230,REQ04472,Daniel,Ellis,7.1,Rejected
CAND02231,REQ15988,Melanie,Rogers,13.9,Rejected
CAND02232,REQ03870,Tina,Jones,1.7,Rejected
CAND02233,REQ22003,Destiny,Morales,14.4,Rejected
CAND02234,REQ19531,Grace,Rodriguez,1.0,Rejected
CAND02235,REQ06012,Olivia,Martinez,14.3,Rejected
CAND02236,REQ12825,Denise,James,19.2,Hired
CAND02237,REQ11716,Kelly,Cobb,14.8,Hired
CAND02238,REQ10939,Breanna,White,11.7,Rejected
CAND02239,REQ24730,Amy,Smith,15.5,Hired
CAND02240,REQ23963,Lauren,Kelly,12.6,Rejected
CAND02241,REQ10119,Paula,Valencia,17.7,Rejected
CAND02242,REQ06028,Mary,Hudson,13.8,Rejected
CAND02243,REQ07362,Michael,Fernandez,18.7,Rejected
CAND02244,REQ16523,Sherri,Harris,18.1,Rejected
CAND02245,REQ09101,Michael,Rios,14.9,Rejected
CAND02246,REQ04688,Casey,Middleton,5.1,Rejected
CAND02247,REQ06141,Michael,Romero,16.0,Rejected
CAND02248,REQ03512,Matthew,Robles,7.2,Rejected
CAND02249,REQ10442,Gina,Palmer,12.6,Interviewing
CAND02250,REQ12106,Justin,Smith,1.1,Rejected
CAND02251,REQ10376,Kimberly,Mccormick,17.5,Rejected
CAND02252,REQ18215,Larry,Medina,18.4,Rejected
CAND02253,REQ16548,Crystal,Russell,3.1,Interviewing
CAND02254,REQ04670,Lauren,Kerr,15.7,Offer Extended
CAND02255,REQ06727,Melissa,Stephens,5.8,Interviewing
CAND02256,REQ07191,Alexandria,Rodriguez,7.1,Rejected
CAND02257,REQ17874,Eric,Reynolds,14.4,Rejected
CAND02258,REQ02398,Kristen,Franco,9.7,Rejected
CAND02259,REQ23207,Philip,Cameron,4.6,Rejected
CAND02260,REQ15923,Angela,Marshall,19.2,Hired
CAND02261,REQ09371,Sarah,Alexander,10.1,Rejected
CAND02262,REQ01166,Catherine,Collins,6.7,Rejected
CAND02263,REQ22276,Kimberly,Stout,11.1,Rejected
CAND02264,REQ03914,Robert,Lopez,17.6,Offer Extended
CAND02265,REQ16321,Raymond,Russell,16.1,Rejected
CAND02266,REQ15171,Andrea,Haney,0.8,Hired
CAND02267,REQ23161,Bradley,Garrison,0.7,Rejected
CAND02268,REQ04025,Brittany,Duke,6.2,Rejected
CAND02269,REQ11805,Daniel,Bautista,17.6,Rejected
CAND02270,REQ22593,Laura,Stephens,14.2,Rejected
CAND02271,REQ11532,Daniel,Nash,1.2,Rejected
CAND02272,REQ20920,Robert,Ray,12.6,Interviewing
CAND02273,REQ00572,Bryan,Walker,16.9,Rejected
CAND02274,REQ04952,Lisa,Howard,16.5,Interviewing
CAND02275,REQ24224,Melissa,Wallace,13.2,Rejected
CAND02276,REQ19909,Kimberly,Smith,8.9,Rejected
CAND02277,REQ01933,Elizabeth,Rowe,11.1,Hired
CAND02278,REQ11727,Michael,Lopez,4.4,Rejected
CAND02279,REQ14489,Allison,Hood,11.5,Rejected
CAND02280,REQ09820,Courtney,Collins,2.0,Rejected
CAND02281,REQ10828,Deanna,Williams,6.5,Interviewing
CAND02282,REQ22387,Daniel,Garcia,19.8,Hired
CAND02283,REQ12323,Monica,Smith,0.4,Rejected
CAND02284,REQ09811,Steven,Ramos,17.4,Rejected
CAND02285,REQ17004,Michael,Wheeler,1.2,Rejected
CAND02286,REQ19464,Brooke,Perkins,8.5,Rejected
CAND02287,REQ04253,Monica,Blake,15.5,Rejected
CAND02288,REQ12577,Kathleen,Cook,4.2,Offer Extended
CAND02289,REQ21778,Benjamin,Klein,1.8,Interviewing
CAND02290,REQ15834,Michael,Hughes,14.6,Interviewing
CAND02291,REQ03174,Mary,Miller,2.8,Rejected
CAND02292,REQ23689,Carlos,Smith,14.2,Rejected
CAND02293,REQ22648,Erica,Houston,3.1,Interviewing
CAND02294,REQ11300,Morgan,Shaw,13.9,Interviewing
CAND02295,REQ08008,Alan,White,17.6,Rejected
CAND02296,REQ03440,Denise,Jimenez,4.8,Hired
CAND02297,REQ06210,Christine,Perez,5.8,Rejected
CAND02298,REQ10333,Matthew,Jackson,5.0,Rejected
CAND02299,REQ14184,Donald,Gonzalez,10.2,Rejected
CAND02300,REQ07824,Jared,Orozco,19.3,Rejected
CAND02301,REQ14098,Sandra,Welch,1.5,Interviewing
CAND02302,REQ12682,Brittany,Reed,10.0,Rejected
CAND02303,REQ13103,Katrina,Rosales,12.5,Rejected
CAND02304,REQ09523,Clayton,Cole,18.2,Interviewing
CAND02305,REQ17353,Mark,King,11.3,Rejected
CAND02306,REQ02816,Roy,Flores,19.1,Offer Extended
CAND02307,REQ02650,Christine,Carpenter,3.6,Rejected
CAND02308,REQ12222,Gina,Montgomery,11.9,Interviewing
CAND02309,REQ24765,Valerie,Hardy,9.0,Interviewing
CAND02310,REQ16380,Joshua,Wilson,4.5,Rejected
CAND02311,REQ00350,Kimberly,Howard,3.9,Rejected
CAND02312,REQ09968,Whitney,Hawkins,11.7,Rejected
CAND02313,REQ09258,Jennifer,Lindsey,5.9,Rejected
CAND02314,REQ16292,Gina,Burns,7.7,Rejected
CAND02315,REQ10276,John,Garcia,7.9,Interviewing
CAND02316,REQ00024,Holly,Solomon,12.7,Rejected
CAND02317,REQ04018,Michelle,Garcia,12.7,Rejected
CAND02318,REQ02196,Catherine,Harrison,13.7,Rejected
CAND02319,REQ23750,Christopher,Moon,12.3,Rejected
CAND02320,REQ09845,Angela,Dean,3.7,Interviewing
CAND02321,REQ13095,Dustin,Ortega,1.2,Interviewing
CAND02322,REQ22035,Jessica,Kelley,15.6,Rejected
CAND02323,REQ19317,Michael,Lee,4.7,Rejected
CAND02324,REQ07087,Brian,Williams,19.5,Hired
CAND02325,REQ18530,Katherine,Glover,15.9,Rejected
CAND02326,REQ08979,Theresa,Smith,8.6,Rejected
CAND02327,REQ23668,Alyssa,Combs,3.4,Rejected
CAND02328,REQ05527,Whitney,Morris,15.4,Hired
CAND02329,REQ12530,Deanna,Brown,5.1,Rejected
CAND02330,REQ05846,Jessica,Mann,10.2,Rejected
CAND02331,REQ14784,Tanya,Romero,9.8,Rejected
CAND02332,REQ13286,Jacob,Sanchez,2.3,Interviewing
CAND02333,REQ19896,Rachel,Graham,3.6,Rejected
CAND02334,REQ01874,Thomas,Oliver,7.2,Interviewing
CAND02335,REQ06427,Cynthia,Sexton,2.5,Rejected
CAND02336,REQ20296,Amanda,Collins,15.2,Hired
CAND02337,REQ09243,Matthew,Lee,11.5,Interviewing
CAND02338,REQ15862,Rodney,Jackson,0.7,Rejected
CAND02339,REQ08664,Jared,Collins,17.8,Interviewing
CAND02340,REQ09553,Renee,Schultz,8.0,Rejected
CAND02341,REQ20734,Kevin,Moore,16.6,Rejected
CAND02342,REQ18901,Andrea,Gibbs,11.0,Hired
CAND02343,REQ17297,Dustin,Schneider,18.5,Rejected
CAND02344,REQ02077,Shawn,Hall,6.9,Rejected
CAND02345,REQ04632,Connie,Craig,19.6,Rejected
CAND02346,REQ20455,Elizabeth,Bond,5.1,Interviewing
CAND02347,REQ17808,Hannah,Hunt,16.8,Rejected
CAND02348,REQ00302,Amanda,Moran,9.4,Hired
CAND02349,REQ05038,Kevin,Tran,2.3,Rejected
CAND02350,REQ02398,Catherine,Martin,2.4,Rejected
CAND02351,REQ16459,Jermaine,Schultz,7.0,Rejected
CAND02352,REQ04144,Daniel,Fleming,2.9,Rejected
CAND02353,REQ04508,Christine,Hill,11.3,Rejected
CAND02354,REQ04714,Nathan,Rodriguez,0.5,Interviewing
CAND02355,REQ07491,Michelle,Jones,7.7,Rejected
CAND02356,REQ18051,Gail,Martinez,4.1,Rejected
CAND02357,REQ07133,Gregory,Marsh,5.9,Hired
CAND02358,REQ22912,Jennifer,Lyons,7.3,Rejected
CAND02359,REQ14522,Caleb,Flowers,18.7,Hired
CAND02360,REQ05013,Krista,Wright,10.3,Rejected
CAND02361,REQ18449,Eric,York,9.9,Rejected
CAND02362,REQ18995,Erik,Vang,9.1,Interviewing
CAND02363,REQ01720,Jeffrey,Henderson,16.1,Rejected
CAND02364,REQ04755,Jesse,Hall,9.2,Hired
CAND02365,REQ17971,Maurice,Lee,18.6,Hired
CAND02366,REQ02381,Robert,Nguyen,7.1,Rejected
CAND02367,REQ13730,Brian,Cooper,0.9,Rejected
CAND02368,REQ10166,Anthony,Peters,0.6,Rejected
CAND02369,REQ09444,Charles,Carr,2.4,Rejected
CAND02370,REQ14631,James,Greene,3.1,Rejected
CAND02371,REQ00386,Joan,Coleman,10.7,Rejected
CAND02372,REQ20691,Jessica,Wheeler,14.2,Offer Extended
CAND02373,REQ13836,Alexander,Zavala,16.7,Interviewing
CAND02374,REQ17141,Thomas,Atkinson,15.5,Hired
CAND02375,REQ16590,David,Morton,9.2,Rejected
CAND02376,REQ13245,Stacey,Gregory,8.5,Rejected
CAND02377,REQ06246,Wendy,Hill,8.2,Rejected
CAND02378,REQ05530,Jackie,King,5.8,Rejected
CAND02379,REQ16685,Suzanne,Smith,17.2,Rejected
CAND02380,REQ15226,Janet,Hartman,6.1,Rejected
CAND02381,REQ06355,David,Washington,2.0,Hired
CAND02382,REQ06635,Bethany,Beard,10.9,Rejected
CAND02383,REQ15641,Nicole,Anderson,16.3,Interviewing
CAND02384,REQ13573,Mary,Moore,6.4,Rejected
CAND02385,REQ16231,Valerie,Tucker,11.1,Hired
CAND02386,REQ22940,Amy,Nunez,16.3,Rejected
CAND02387,REQ06168,James,Cervantes,1.9,Rejected
CAND02388,REQ18973,Susan,Nelson,14.3,Rejected
CAND02389,REQ21139,Mary,Brown,17.7,Rejected
CAND02390,REQ00325,John,Martinez,12.1,Hired
CAND02391,REQ07077,Donald,Lopez,17.1,Rejected
CAND02392,REQ18165,Larry,Young,1.0,Rejected
CAND02393,REQ00732,Scott,Ellis,3.2,Rejected
CAND02394,REQ07031,Melissa,Rivas,15.5,Interviewing
CAND02395,REQ15713,Darrell,Wallace,1.7,Rejected
CAND02396,REQ18720,Patrick,Floyd,8.2,Interviewing
CAND02397,REQ10759,Denise,Powell,16.2,Rejected
CAND02398,REQ12604,George,Martinez,13.7,Interviewing
CAND02399,REQ04270,Raymond,Martin,12.4,Rejected
CAND02400,REQ09132,Anthony,James,11.9,Offer Extended
CAND02401,REQ01558,Eugene,Rivera,15.8,Hired
CAND02402,REQ23222,Jennifer,Lee,14.9,Rejected
CAND02403,REQ04137,Linda,Tran,19.9,Rejected
CAND02404,REQ01492,Ryan,Thomas,19.4,Rejected
CAND02405,REQ22279,Jared,Richards,18.9,Hired
CAND02406,REQ22505,Shannon,Harrison,16.5,Rejected
CAND02407,REQ19167,Aaron,Smith,12.7,Rejected
CAND02408,REQ10830,Daniel,Martinez,2.4,Rejected
CAND02409,REQ21016,Jillian,Blevins,10.4,Rejected
CAND02410,REQ04246,Julie,Mitchell,0.2,Rejected
CAND02411,REQ24964,James,Shelton,15.9,Rejected
CAND02412,REQ24044,John,Berry,19.0,Rejected
CAND02413,REQ13001,Julie,Reed,13.7,Rejected
CAND02414,REQ12426,Courtney,Hernandez,17.0,Interviewing
CAND02415,REQ21221,Dale,Porter,17.7,Rejected
CAND02416,REQ14992,Kathryn,Frazier,7.2,Offer Extended
CAND02417,REQ13787,John,Maddox,12.5,Hired
CAND02418,REQ10084,Traci,Mcbride,14.2,Rejected
CAND02419,REQ16469,Monica,Davis,18.3,Rejected
CAND02420,REQ14391,Ann,Gordon,6.8,Rejected
CAND02421,REQ08185,Lance,Daniels,18.2,Hired
CAND02422,REQ10545,Stacy,Bishop,18.7,Rejected
CAND02423,REQ07227,Daniel,Gregory,17.2,Rejected
CAND02424,REQ04493,Monica,Wong,19.7,Interviewing
CAND02425,REQ19823,Brandy,Lee,12.3,Rejected
CAND02426,REQ24063,Jenna,Mcclure,6.2,Rejected
CAND02427,REQ24094,John,Mccormick,13.6,Rejected
CAND02428,REQ08390,Michaela,Hayden,14.6,Rejected
CAND02429,REQ10585,David,Rogers,12.2,Rejected
CAND02430,REQ06637,Gregory,Thomas,6.9,Rejected
CAND02431,REQ19922,Christopher,Harris,15.8,Rejected
CAND02432,REQ03998,Nicole,Burton,19.5,Rejected
CAND02433,REQ16168,Megan,Todd,14.6,Rejected
CAND02434,REQ24040,Amber,Griffith,7.3,Interviewing
CAND02435,REQ07057,Whitney,Lee,6.3,Rejected
CAND02436,REQ20930,Joy,Cline,19.7,Rejected
CAND02437,REQ23351,Terri,Harris,13.9,Rejected
CAND02438,REQ04932,Andrea,Huerta,5.9,Rejected
CAND02439,REQ22433,Karen,Hughes,16.4,Rejected
CAND02440,REQ07658,Wesley,Bruce,14.9,Rejected
CAND02441,REQ16451,Jason,Torres,4.3,Rejected
CAND02442,REQ09856,Kelly,Paul,8.4,Rejected
CAND02443,REQ18227,Michelle,Dickson,11.9,Rejected
CAND02444,REQ07647,Stephanie,Day,9.5,Rejected
CAND02445,REQ12701,Thomas,Crawford,8.5,Rejected
CAND02446,REQ19966,Deanna,Ellis,13.2,Interviewing
CAND02447,REQ20601,Maureen,Luna,5.7,Rejected
CAND02448,REQ17780,William,Romero,17.8,Rejected
CAND02449,REQ11712,Lorraine,Thomas,16.7,Interviewing
CAND02450,REQ21184,Kathryn,Jackson,6.7,Rejected
CAND02451,REQ19604,Brooke,Moon,1.2,Rejected
CAND02452,REQ17054,Scott,Herrera,18.5,Rejected
CAND02453,REQ00449,Michael,Butler,15.7,Rejected
CAND02454,REQ10877,Trevor,Welch,4.7,Rejected
CAND02455,REQ02763,Luis,Lin,17.7,Rejected
CAND02456,REQ01424,Carrie,Hogan,14.8,Interviewing
CAND02457,REQ15913,Kimberly,Hawkins,4.4,Hired
CAND02458,REQ12589,Brendan,Fowler,8.2,Interviewing
CAND02459,REQ05391,Jeremy,Owen,6.4,Hired
CAND02460,REQ14484,Karen,Ryan,19.9,Rejected
CAND02461,REQ03547,Amanda,Garcia,16.4,Rejected
CAND02462,REQ06605,Shannon,Ruiz,9.0,Rejected
CAND02463,REQ15662,Jacqueline,Travis,5.0,Rejected
CAND02464,REQ19813,Richard,Garza,14.4,Rejected
CAND02465,REQ19877,Robin,Cox,6.9,Rejected
CAND02466,REQ06463,Charles,Grimes,10.8,Rejected
CAND02467,REQ16568,Stephen,Erickson,7.1,Rejected
CAND02468,REQ09244,Kelly,Tate,10.3,Interviewing
CAND02469,REQ19041,Tina,Mueller,7.1,Interviewing
CAND02470,REQ02872,Tamara,Williams,19.8,Interviewing
CAND02471,REQ22186,Scott,Jackson,13.4,Rejected
CAND02472,REQ00335,Tara,Ellis,11.7,Rejected
CAND02473,REQ06729,Kevin,Chavez,11.5,Offer Extended
CAND02474,REQ18629,Jessica,Powell,16.3,Rejected
CAND02475,REQ05619,Mark,Ramos,18.2,Rejected
CAND02476,REQ02670,Andre,Elliott,6.3,Rejected
CAND02477,REQ06916,Jesse,Scott,17.8,Rejected
CAND02478,REQ11915,Edgar,Thomas,19.8,Interviewing
CAND02479,REQ00301,Angela,Williams,1.0,Hired
CAND02480,REQ23113,Jaclyn,Tucker,9.0,Rejected
CAND02481,REQ23053,William,Evans,14.7,Rejected
CAND02482,REQ06712,Katherine,Becker,7.3,Rejected
CAND02483,REQ20467,Nicole,Nguyen,14.8,Rejected
CAND02484,REQ21074,Kristina,Gordon,17.8,Rejected
CAND02485,REQ05207,Jennifer,Phillips,17.5,Rejected
CAND02486,REQ24252,Tara,Wright,0.3,Rejected
CAND02487,REQ23542,Elizabeth,Morales,10.9,Rejected
CAND02488,REQ16921,James,Pineda,18.1,Rejected
CAND02489,REQ17096,Kevin,Williams,12.2,Rejected
CAND02490,REQ05915,Corey,Gordon,2.3,Rejected
CAND02491,REQ15372,Travis,Barry,13.0,Hired
CAND02492,REQ11357,Dawn,Figueroa,9.0,Rejected
CAND02493,REQ04674,Dylan,Torres,0.3,Offer Extended
CAND02494,REQ08952,Oscar,Pruitt,6.4,Hired
CAND02495,REQ14152,Alyssa,Meyer,7.4,Interviewing
CAND02496,REQ24543,Brian,Mitchell,16.4,Hired
CAND02497,REQ17622,Ashley,Morgan,2.5,Rejected
CAND02498,REQ12439,Thomas,Moreno,0.4,Interviewing
CAND02499,REQ09926,Charles,Brooks,14.6,Hired
CAND02500,REQ17562,Willie,Russo,5.6,Rejected
CAND02501,REQ24249,Maurice,Johnson,19.5,Rejected
CAND02502,REQ06273,Stephen,Snyder,3.8,Rejected
CAND02503,REQ03551,Sarah,Oliver,6.2,Rejected
CAND02504,REQ22902,Anthony,Monroe,5.4,Rejected
CAND02505,REQ02283,David,Ewing,13.7,Rejected
CAND02506,REQ24636,Gina,Hernandez,7.1,Interviewing
CAND02507,REQ22084,David,Martin,10.3,Rejected
CAND02508,REQ03523,Tricia,Pittman,9.2,Rejected
CAND02509,REQ23659,Tiffany,Barron,7.4,Rejected
CAND02510,REQ18106,Jack,Martin,10.0,Interviewing
CAND02511,REQ10295,Hannah,Mendoza,13.4,Rejected
CAND02512,REQ12907,Corey,Howard,16.8,Rejected
CAND02513,REQ00122,Brandon,Brennan,11.1,Interviewing
CAND02514,REQ01946,Katrina,Morton,14.7,Rejected
CAND02515,REQ03360,Timothy,Harris,2.2,Rejected
CAND02516,REQ03047,Sonya,Ortiz,4.2,Rejected
CAND02517,REQ12435,Kyle,Nunez,2.5,Interviewing
CAND02518,REQ09745,Felicia,Rodriguez,15.9,Offer Extended
CAND02519,REQ19547,Veronica,Everett,20.0,Rejected
CAND02520,REQ11575,Jennifer,Reynolds,19.5,Rejected
CAND02521,REQ03729,Christopher,Moore,20.0,Rejected
CAND02522,REQ18738,Frank,Johnson,15.8,Hired
CAND02523,REQ20280,Kristen,Holder,15.4,Rejected
CAND02524,REQ15603,Lauren,Sampson,3.9,Rejected
CAND02525,REQ21570,Preston,Peters,16.6,Interviewing
CAND02526,REQ24599,Beverly,Lynch,4.5,Interviewing
CAND02527,REQ19671,Jessica,Wilkinson,6.6,Rejected
CAND02528,REQ13078,Brandon,Grant,7.5,Rejected
CAND02529,REQ18818,Trevor,Robertson,17.0,Rejected
CAND02530,REQ10642,Joshua,Joyce,15.6,Rejected
CAND02531,REQ14890,Kristi,Mays,3.4,Rejected
CAND02532,REQ11224,Joel,Roberts,1.8,Rejected
CAND02533,REQ10976,Susan,Davis,19.3,Rejected
CAND02534,REQ03513,Tammy,Fisher,19.0,Rejected
CAND02535,REQ16536,Joseph,Nelson,8.4,Rejected
CAND02536,REQ11686,Timothy,Hood,18.8,Rejected
CAND02537,REQ20423,Douglas,Bailey,17.0,Hired
CAND02538,REQ15262,Michele,Anthony,13.9,Rejected
